ensemble_geneid	gene_name	Opossum_ESF1	Opossum_ESF2	Opossum_ESF3	Opossum_SF1	Opossum_SF2	Opossum_SF3
ENSMODG00000015992	NUGGC	0.279497582907991	0.2096973246513	0.366962569572705	0.535410987540111	0.35187080868759	0.275504274712246
ENSMODG00000015993	TRIM26	29.0111748451176	28.0879869577708	27.8742903780621	30.2566317571244	28.7552784547021	25.1061187120836
ENSMODG00000015995	SNED1	3.2739517185861	3.17607084926769	3.70932198519417	45.8150561313539	45.8302083253634	38.5062472769503
ENSMODG00000015996	KANSL3	86.3229841672858	85.2691747321078	87.9459823811022	86.2550397212362	80.1708048535662	77.5932899303726
ENSMODG00000015997	FASTKD2	9.60072000609188	11.3381416240802	9.48988207808981	10.2486752301391	10.5453304719012	12.5514808060985
ENSMODG00000015998		29.7160052995228	31.0444392733446	25.5118726167273	32.7152619313584	35.5473134115112	38.3818859940691
ENSMODG00000016000	ECE1	24.7163943220282	24.096673032173	29.5864153193533	56.3661481641327	36.9094802305413	34.9569896582786
ENSMODG00000016001	MDH1B	0.216713131980265	0.185819808816523	0.126458033008651	1.16239165375099	0.909429749022276	0.996878650083977
ENSMODG00000016002	PASK	0.82329250399186	0.663573134847005	0.653362588523619	0.428975301534845	0.304033025513716	0.324611900865477
ENSMODG00000016004	TRIM15	0.251448711999114	0.053900923266603	0.073363596454457	0.578016032080372	0.4220786012486	0.247856150689254
ENSMODG00000016005	ADAM23	0.482715013115684	0.522304978697028	0.509701957732122	14.9713047728296	8.29571628425255	6.72187680455845
ENSMODG00000016006	ALPL	0.147113146854214	0.0946061848206563	0.30045589087305	0.169087677434491	0	0.145011274884907
ENSMODG00000016009		0	0	0	0	0	0
ENSMODG00000016010		0.150570222502817	0.129105835456936	0.117149117780674	0.307664252636479	0.252745255277875	0.2638559248563
ENSMODG00000016011	DNAJB9	80.6844549516363	87.5817163997651	73.4032524525209	78.6179913903148	68.5307350540194	67.1556192071522
ENSMODG00000016012	EEF1B2	1975.03673742526	2097.0413261548	1770.24989913115	2539.13652404864	2356.40215482218	2236.08564825857
ENSMODG00000016014		10.3215326400996	10.0447598357639	11.2442664293566	15.2463405229633	12.7800952607662	12.9980440503827
ENSMODG00000016015		3.70786671429034	3.02790047035454	3.60606920819352	4.05877791450164	2.66741904872289	3.94496144224962
ENSMODG00000016016	FER1L5	0.0291341090104909	0.0582888257523348	0.0226673980498943	0.0297652607733173	0.0326027625594737	0
ENSMODG00000016017	TRIM10	0	0	0	0	0	0
ENSMODG00000016018	PNPLA8	35.2571633556523	40.2658999978338	32.2332826106483	35.6433847273987	37.9659555166193	36.8339387247827
ENSMODG00000016019	NDUFS1	113.285420007752	118.656247160099	107.104002412591	154.800831928621	161.571885560544	162.165020132045
ENSMODG00000016020	ANO7	27.153204852136	27.8927845872156	26.5967856842459	32.6432059181406	34.5400824557632	33.5398064108276
ENSMODG00000016021		32.2516563615473	27.4606688458681	17.3720516184381	20.3923467806101	25.3649907505488	19.5636076193442
ENSMODG00000016022	LMAN2L	39.4665827160578	43.0355618457052	41.7176204035983	29.5144976381115	30.8586355134962	29.2429458447676
ENSMODG00000016023	ZNRD1	103.042019706426	105.730447415801	99.7381125351137	112.633509722393	122.141175394749	121.627041658961
ENSMODG00000016024		0	0	0	0	0	0
ENSMODG00000016025	USP48	30.1134010379945	29.3021801521787	28.8688504903868	27.4598282407525	28.4027024974655	25.2800873145833
ENSMODG00000016026	CNNM4	9.14817705066191	9.41288141633407	9.88557635710613	7.52901234446641	9.32735624546964	8.6389617048466
ENSMODG00000016027	INO80D	3.33442857215989	3.56214797240655	3.95525476536893	4.64925938846988	4.220786012486	3.77172403223178
ENSMODG00000016028	GNL3L	24.1314789736978	26.6667725635155	27.9611118494862	25.9487509138121	29.1958268329008	28.8392468511548
ENSMODG00000016029	SLC2A2	0	0	0	0.0330335037789169	0	0
ENSMODG00000016030	MOG	0	0	0	0	0	0
ENSMODG00000016031	FAM178B	0.0230192626878454	0	0	0.0352769166442371	0	0.0302538347809538
ENSMODG00000016032		126.2819535113	142.838079229218	105.219505528611	134.891785793952	152.798713005978	139.522413250088
ENSMODG00000016033	HDLBP	689.003320971353	646.070129754195	674.939124375743	750.242640368377	846.137873605996	784.141439986763
ENSMODG00000016034	PKD1	16.151417659253	15.1512924848874	20.1318717297371	25.6037836581849	20.2116219212916	19.6560735282478
ENSMODG00000016036	GABBR1	1.03167558506488	0.960429487404721	1.58242862189381	2.25862599832033	1.83071505047448	1.31717369072332
ENSMODG00000016037		12.0421290746987	13.6872581451443	17.1587368958573	22.3170802907277	18.0983703544542	19.5074145771365
ENSMODG00000016038	NTHL1	8.96860481198366	9.83777835591775	8.58093259896887	11.7631795042737	9.35825595155986	9.55726086979513
ENSMODG00000016039	CNNM3	29.4154323419503	28.226949153141	33.6684412402709	21.4274513489623	15.7457736976733	15.9572244619189
ENSMODG00000016040	NRCAM	0	0.0203019371727358	0	0.725704648264333	0.635908457604006	0.544575087330516
ENSMODG00000016041	SEPT2	447.003769532313	421.944742624977	407.881385929438	494.315170575228	511.24415920099	478.057387137951
ENSMODG00000016042	HS3ST6	0.121668731612878	0.156486551419505	0.354985144133968	0.0932283922709284	0.204231581248694	0.0799535969966458
ENSMODG00000016044		12.4107256663006	12.497607428216	12.3956049913279	10.3500819289915	11.4336433858034	12.631705029168
ENSMODG00000016045	UBD	0	0	0.650582836482608	0	0	0.244218848687879
ENSMODG00000016047	ANKRD23	0.669309273848956	0.737867007824241	1.67382962784401	2.49101839067994	0.481497433462347	1.75932413326995
ENSMODG00000016048		0	0	0	0	0	0
ENSMODG00000016051	HSPG2	301.739739339867	260.48040452377	400.856991484005	391.685394184956	388.779159113825	361.153750975963
ENSMODG00000016052	NRP2	95.9480774916039	94.5485138918044	115.488643841065	32.9948843242433	40.4595256857895	37.4678659022251
ENSMODG00000016054	SLC9A3R2	9.06593164358854	8.60642687117394	10.3915011964698	53.2170650905742	48.6431133191594	49.0438284657109
ENSMODG00000016055	LAMB4	0	0	0	0	0	0
ENSMODG00000016056	SEMA4C	4.8678352963793	5.34425670917112	6.01935411792512	5.62734605230281	4.78505298961819	5.2864494609505
ENSMODG00000016058	OR10C1	0	0	0	0	0	0
ENSMODG00000016059	SLC7A14	0	0	0	0	0	0
ENSMODG00000016060	COX5B	400.34923222917	427.133479142374	393.189067292625	315.892482648265	323.323660300555	352.186297840313
ENSMODG00000016061		0	0	0	0	0	0
ENSMODG00000016062		0	0	0	0	0	0
ENSMODG00000016063	ZNF598	67.3364634296237	64.777019373945	68.0792715910027	63.4608298474661	59.4163725053461	58.6366330412261
ENSMODG00000016064		0	0	0	0	0	0
ENSMODG00000016065	CLDN11	0	0.0582377791616743	0.158532829119428	3.01852816752969	0	0.624863399056008
ENSMODG00000016066	SYNGR3	0.135218414919131	0.289856223515706	0.315614556828577	0.414443226663287	0.567439767124612	0
ENSMODG00000016067	ACTR1B	67.8241149311309	69.1041097805184	67.7360801688452	65.6932252736859	64.5096208294368	66.4191882201273
ENSMODG00000016068	GFER	31.0331126212311	34.4461799551953	26.5428436380358	29.3166404759686	30.6842033497735	29.8913328973576
ENSMODG00000016070	SKIL	33.6384356400179	33.2408027992005	36.7886459488518	20.1113600526102	22.5455590060112	20.4508472786841
ENSMODG00000016071	PURB	43.5138838256892	38.7756641866778	52.1904632600336	41.735772112288	44.8709751089035	42.9252007005125
ENSMODG00000016072		0	0	0	0	0	0
ENSMODG00000016073	OR11A1	0	0	0	0	0	0
ENSMODG00000016075	BOK	27.2613597450719	26.7943804321537	34.1424276064183	20.0000639321408	25.1926546720335	25.6807356458921
ENSMODG00000016076	PRKCI	57.863850717688	57.0689754371789	63.432755784093	48.8908437723094	41.9062318728447	41.330284537241
ENSMODG00000016077		2416.77919659053	2515.67892428787	2414.95242468451	2601.17044640989	2289.26316993474	2559.92689223681
ENSMODG00000016078	CDC42	319.357824861094	330.890067801746	303.66240623838	268.777454917476	267.537536247996	280.927242796068
ENSMODG00000016079		17.6823687055433	14.0101566460389	14.8894753713015	15.0926408375971	13.5257006309105	18.5328803584147
ENSMODG00000016081	H2AFV	55.6961409053169	56.7155099390653	57.2499897446064	35.010101923082	30.1727167920391	31.0142079466533
ENSMODG00000016082	WNT4	0.187699067957469	0.196706663497732	0.413770684003345	0.0319608864796899	0.0350076957505377	0
ENSMODG00000016083	SLC16A9	10.2121583433063	9.80378755379777	9.12394011031149	0	0	0
ENSMODG00000016085		0	0	0	0	0	0
ENSMODG00000016086	PHC3	12.5126703485726	12.042686831847	12.3976234906981	14.3230074673518	14.4882036720419	14.0958813443561
ENSMODG00000016088	GPR160	0	0.0758486045967784	0	1.35562642253934	1.18788588375514	0.232519742163909
ENSMODG00000016089		932.86539873686	875.989354360827	807.890182624492	624.77777399701	723.63453580182	697.062166279815
ENSMODG00000016090		0	0	0	0	0	0
ENSMODG00000016091	TBL3	36.9766230176013	35.5101125247004	40.7539705040987	35.7690059411839	37.9677481690958	41.4858941681746
ENSMODG00000016092	ZBTB40	4.60171620627774	4.00589759546756	4.70353509130783	3.65664932408597	3.55085976296131	3.2545662858908
ENSMODG00000016093	RNF151	4.64282086084465	5.30795758644245	3.61228374922881	9.27119365741483	6.84872777977461	6.84161660395637
ENSMODG00000016095	NDUFB10	265.239324268768	247.609269537445	193.05402440958	268.853652887325	270.947038815785	244.173316359632
ENSMODG00000016096	SEC62	151.801698337959	159.266165008319	142.233672626053	246.550344334071	252.061235389407	230.162943039515
ENSMODG00000016098		0.152294967318857	0	0.0888682740555467	0.11669567657973	0	0.200158747120874
ENSMODG00000016099	ZMIZ2	37.5904942836308	36.1026733279539	44.3866853927997	34.6367063697929	31.549462157346	31.7212968355954
ENSMODG00000016100	RPL3L	0.0716537356343988	0.0614392092206331	0.167247649152584	0.988281251293273	0.481108187356408	0.28251994540981
ENSMODG00000016101	EPHA8	0	0.00939202938778622	0.0255666512607092	0.0335723597475985	0.0183863948269756	0.0287919898230355
ENSMODG00000016102	LRRC31	0.052948429498	0.0454004192389486	0	0.486859381859065	0.177757117013246	0.208767725491367
ENSMODG00000016103	LRRIQ4	0.0677125064779804	0.0580598180335743	0.158048389611299	0.20753822389417	0.170492024759825	0.177986846179361
ENSMODG00000016104	FAM13C	7.94035800890403	6.51524233227188	6.42914157526621	4.0173724647136	2.55092510827617	2.74628439577249
ENSMODG00000016105	C1QC	0	0	0	0	0	0
ENSMODG00000016106	MEIOB	0	0	0	0	0	0
ENSMODG00000016107	LRRC34	0.0436628921081912	0.0748771446363791	0.152870942365385	0.468392301857454	0.439751843172011	0.0573854141990629
ENSMODG00000016108	IGFALS	1.35395460306974	1.45117870333202	1.46727192908914	2.74187092140979	1.05519650311893	1.27105718302575
ENSMODG00000016109		0	0	0	0	0	0
ENSMODG00000016110	FAHD1	17.2347138016424	21.5556411555309	18.2990689928243	16.482752493751	15.6613375726225	15.8388776998167
ENSMODG00000016111		0	0	0	0	0	0
ENSMODG00000016112	PHYHIPL	0.106511921866065	0.091328221677535	0.0414350775087726	0.0544096805682972	0	0
ENSMODG00000016113		0	0	0	0	0	0
ENSMODG00000016114	EPHB2	0.0321784973606304	0.137956619723698	0.150216258486974	0.123283506569895	0.0540144152986047	0
ENSMODG00000016115	HAGH	36.9056127120292	39.0223771846117	38.1104577370711	26.0546641828954	32.5407791787008	31.4733827840971
ENSMODG00000016117		0	0	0	0	0	0
ENSMODG00000016119	NUBP2	38.6694839078316	43.1227202649377	36.6359459794315	31.7944235292813	34.2783687557925	35.4045501524231
ENSMODG00000016120	MYNN	14.6433609801481	14.1009309321127	11.6060227886027	20.763061739118	18.8754180446725	20.0848949696464
ENSMODG00000016121	OGDH	57.8889512082392	56.5068387998416	57.9045818806324	62.3597453129946	63.6026025502847	64.7528747623351
ENSMODG00000016122	ACTRT3	0	0	0	0	0	0.0591031916915394
ENSMODG00000016123	SPSB3	54.4928487400774	53.5750426846699	52.512988594703	35.9220252590278	30.4903336500996	37.5430409203584
ENSMODG00000016124		0	0	0	0	0	0
ENSMODG00000016125	BICC1	61.5096346644662	60.6277235322691	60.1703416643676	86.5272661885988	60.0980816642299	57.915653565413
ENSMODG00000016127		49.5937682863141	52.3256046163468	40.7408138762683	30.4547931188548	29.3727764693377	27.6207156814766
ENSMODG00000016128		0.0940930689805574	0	0	0	0	0
ENSMODG00000016129		51.0424342680326	50.4682855217826	48.1882991447732	61.9846139664623	64.2697975387445	64.3121485737083
ENSMODG00000016131	EME2	10.2886896509854	9.47768469579698	12.2508575067951	14.9150803572502	11.4358472785315	10.9639897246511
ENSMODG00000016132	IPMK	26.8111370286172	28.2198922841935	24.9482902298146	31.0320058865647	27.8806229315313	24.7942162077737
ENSMODG00000016133	MECOM	9.330070629443	9.11271224396682	8.83748542092482	2.71868919462186	2.7297049642436	2.95764594938907
ENSMODG00000016134	MRPS34	46.1096617226398	41.7216391764894	47.1207854423838	41.4945920604056	38.3653521040506	38.8307969413574
ENSMODG00000016135	CISD1	184.047769404716	167.572530893469	182.21094341445	173.219208145724	146.507742002114	147.48577920893
ENSMODG00000016136		0	0	0	0	0	0
ENSMODG00000016137	DDX56	15.634851288503	14.3226931036788	16.7985728913645	18.343263460473	15.7338593813341	16.0073541558484
ENSMODG00000016138	KDM1A	48.4093008888556	45.3772293784948	46.4406124337576	48.090701133278	46.5561073197178	45.7995680921851
ENSMODG00000016140	NME3	79.0769221485467	68.9963524237966	70.5844108004487	66.8515208867977	64.1807755427037	75.8342622619907
ENSMODG00000016141		16.3797187365372	16.2623124181191	14.2718094355958	0	0	0
ENSMODG00000016142		0	0	0	0	0	0
ENSMODG00000016143	LUZP1	131.192952272775	120.614368656317	142.702993118062	64.791814238964	63.782240757351	58.7289446737973
ENSMODG00000016144	HNRNPR	133.807597518076	131.755555336865	123.067982886789	146.47941184648	133.490265969607	124.92374587703
ENSMODG00000016145	ZNF436	83.4308129256424	77.6410682525278	74.1428470903481	102.168576447594	104.070805372739	87.6207879169239
ENSMODG00000016146	TCEA3	4.23260226588144	5.60395483821935	5.15760508500378	7.44033277248754	4.28377175880109	2.94503235229494
ENSMODG00000016147	OR2B3	0	0	0	0	0	0
ENSMODG00000016148	NPC1L1	0	0	0	0	0	0
ENSMODG00000016149	MAPK8IP3	4.38198822821047	4.19377445670919	5.68224409991712	9.73390543911514	7.83848967898519	7.73707264899324
ENSMODG00000016151		0	0	0	0	0	0
ENSMODG00000016152	NUDCD3	79.5622991886559	78.9907840165603	85.5715424725115	57.6239161400666	65.6784405673649	59.9113955882614
ENSMODG00000016153		42.6073225411494	42.4001683759503	38.6548928476495	21.6857418351591	28.973474509331	23.5028507803303
ENSMODG00000016154		7.123716369956	6.97315921767331	7.11221462001504	5.9286825676968	5.51628949818659	5.3988612431696
ENSMODG00000016155		0	0	0	0	0	0
ENSMODG00000016156	OR2W1	0	0	0	0	0	0
ENSMODG00000016160	IFT140	5.7268274935554	4.60607889732601	5.17834756712129	3.78978206055522	3.35659824761004	3.12574697045254
ENSMODG00000016162	CAMK2B	0.237776253144236	0.0627323993446244	0.128075944285331	2.80300799708763	1.87283225821868	1.298099278679
ENSMODG00000016163	TMEM204	12.7519781777605	12.0652498969291	12.0964143976851	67.6762144434942	53.4605474263307	54.4071478052103
ENSMODG00000016164	TELO2	5.71652931186202	6.24071627196195	6.36199938002912	7.18004289849035	6.82580237956151	6.39004138496468
ENSMODG00000016165	YKT6	136.451574844152	142.310219046398	136.887250422113	123.050383223006	125.611629629925	123.919045976462
ENSMODG00000016166		19.0956109375518	18.6823936492311	20.9461288984214	18.9229823436837	19.0014200610341	16.5932242212219
ENSMODG00000016167	GCK	0	0	0	0	0	0
ENSMODG00000016168	MYL7	0	0	0	0	0	0
ENSMODG00000016171		2.54958782852285	0.900172779427973	5.25089700510965	0	1.00698955627733	0.197110644371988
ENSMODG00000016172	POLD2	8.05931465623971	8.19173550437353	8.07319197807985	8.79999024403421	6.98960244764002	6.28913267377343
ENSMODG00000016174		0	0	0	0	0	0
ENSMODG00000016175	PTX4	0	0	0	0	0	0
ENSMODG00000016176	AEBP1	700.680079048173	675.564274356613	813.196923277511	938.052398938274	670.142552297852	619.377579519005
ENSMODG00000016177	WFDC2	0	0	0.0610281244842239	0.240413747856747	0.263332224672395	0.0687270742325262
ENSMODG00000016178	PIGT	178.865687923903	176.565063161538	181.88233551985	218.219734472111	209.918265552895	226.894960205739
ENSMODG00000016179	CLCN7	14.8865277139045	14.9679804759957	16.575714862652	22.9811293938908	18.609311432517	18.6488435650343
ENSMODG00000016180	DBNDD2	142.456192258065	145.36680117692	148.981000548987	118.30682979201	150.053147511961	166.780851758344
ENSMODG00000016181		0	0	0	0	0	0
ENSMODG00000016183		0	0	0	0.142234311559093	0.155793410408845	0
ENSMODG00000016185	C16orf91	23.9495373606765	31.2829525109985	22.4648224900066	26.7551360303511	23.2942621976964	27.6522341855353
ENSMODG00000016186	SDC4	107.524968811231	107.655265015632	101.954982232083	196.240977196999	212.447477504134	208.48526127692
ENSMODG00000016187	RBPJL	1.29046748733956	1.48544666473992	1.52667683566807	0.54181797981211	0.296734557119692	0.325267944063809
ENSMODG00000016188		10.8345813420951	12.6152959244596	12.2246187650483	10.4770294312399	7.44920183597002	7.88175851313272
ENSMODG00000016189	MATN4	2.37010021818041	2.65753540768024	3.12065651287269	3.67873419114707	2.19323153871413	1.99678421021937
ENSMODG00000016190	WFDC5	0	0	0	0	0	0
ENSMODG00000016191	KCNS1	0	0	0	0	0	0
ENSMODG00000016192	GNPTG	28.3692142121108	28.2618352408503	26.6221050775607	36.1433361826077	38.0474861258745	39.3177698583062
ENSMODG00000016193	TSR3	53.521219856729	55.3612422101339	53.3186930397543	63.0708441394534	51.8125081676114	55.2067240859685
ENSMODG00000016194	STK4	23.0988565977008	20.8677486035393	19.7058682373267	10.6265685552643	14.2093720623379	14.7353849709003
ENSMODG00000016195	BAIAP3	0.140513111888837	0.144578887392767	0.032797295815098	0.0215335712648826	0	0
ENSMODG00000016196	TOMM34	51.3190188396053	54.6492442558164	54.0155892929443	39.4287901105075	40.292904291901	41.6109006912756
ENSMODG00000016198	PABPC1L	0.0873688230455237	0.037457024054157	0.101964190242225	0.133892328771286	0.219984288230527	0.114827393616533
ENSMODG00000016199	UBE2I	231.546665803124	254.216199395448	213.268671383191	217.720896387308	202.457480962372	224.505905100489
ENSMODG00000016200	YWHAB	549.618571140724	560.709650223851	511.905707037	500.33092977692	559.234563312471	560.33348686773
ENSMODG00000016201		4.05801867136364	3.08274316562732	3.07419986106212	3.38220626000377	3.76438174185521	3.27488648902878
ENSMODG00000016202	RIMS4	0.103064733697328	0.0883724439603982	0.120282175582452	0.157946241324646	0	0
ENSMODG00000016203	KCNK15	0.0566362114886126	0	0.0660975533550656	2.16986849103831	1.42603233489253	0.595488259803946
ENSMODG00000016205	WISP2	48.9374847764791	57.1718740131238	61.5695953523554	644.903613498601	549.43106648966	541.985098378858
ENSMODG00000016206		0	0	0	0	0	0
ENSMODG00000016207	ADA	0.777505885787612	0.25000099278231	0.567119906802628	18.1707452189708	20.8817834301291	19.5431313553249
ENSMODG00000016208		0	0	0	0	0	0
ENSMODG00000016209	PKIG	113.667041024475	109.778213719539	102.963769746062	85.5249647466917	114.34226551836	122.964190314759
ENSMODG00000016210	SERINC3	96.6579674296417	103.914592821135	94.4623538678426	72.2400954671565	87.0541612928226	89.2644875979543
ENSMODG00000016211	TTPAL	4.16292779552918	3.61906199076282	3.30638674432001	4.51893160109277	4.65855833863112	5.09131779857007
ENSMODG00000016212	GOLIM4	64.5812515655183	65.7163851156757	58.3186443813161	69.7420536208848	54.9065629319964	49.7363424866458
ENSMODG00000016213	PARD3B	20.3522413629799	20.4068802314222	18.9242570110785	90.5167111256461	67.6401934749144	64.8074925616036
ENSMODG00000016214	ASPN	4.98815464387622	4.27707326180495	6.11998486440028	84.8716036714591	85.555423831983	87.3272684460695
ENSMODG00000016215		0	0	0	0	0	0
ENSMODG00000016216	HNF4A	0	0	0	0	0	0
ENSMODG00000016217	NRTN	0	0	0	0.0750462804081792	0.0822003905745548	0.257441747677937
ENSMODG00000016218		0	0	0	0	0	0
ENSMODG00000016219	R3HDML	0	0	0	0	0	0
ENSMODG00000016220	FITM2	15.1483140636836	12.8342320445583	14.3114987346357	17.687408184102	13.6220179293536	15.5244183092078
ENSMODG00000016221	GDAP1L1	0	0	0	0	0	0
ENSMODG00000016222	SERPINI1	16.8082079482925	18.6011237360171	15.3399236523212	14.0825034587384	12.2033060154207	13.6060666448446
ENSMODG00000016223	OSER1	74.3056758084608	73.6769465720356	67.839512905742	92.2223480293551	81.8700887769834	75.6536135086182
ENSMODG00000016224	JPH2	1.00086775599833	1.2115624333111	0.893227979414763	10.195427254654	5.97897958809318	6.07416318810659
ENSMODG00000016225		0	0	0	0	0	0
ENSMODG00000016226	PDCD10	127.151450013215	122.715436249629	107.860835221868	127.635814994351	137.04033916862	130.770009755589
ENSMODG00000016227	OCSTAMP	0	0	0	0	0	0
ENSMODG00000016228	SLC13A3	0	0	0	0	0	0
ENSMODG00000016230	CTLA4	0.0402706365196306	0.0345298963225689	0.0469980331671156	0.0617145695314568	0.202793330676895	0.0529270289977291
ENSMODG00000016232	SLC2A10	46.7163407316355	43.5622886120459	42.1150357948618	51.2091632849384	40.9930213462971	44.4189928111113
ENSMODG00000016233	EYA2	0.350338620473337	0.420555029756349	0.163545724901902	13.9592014071174	5.29266546426845	4.60444232506364
ENSMODG00000016234	CD28	1.05476800055594	1.44705056988592	1.23097188814756	0	0	0
ENSMODG00000016237		6.86719484240189	6.29553870418737	7.42835901077208	4.20125877244415	4.87513386696543	4.58406743864714
ENSMODG00000016238	ZMYND8	19.1242339194426	17.2817223745314	18.7940899346804	24.1306757578864	24.076271374971	20.7699611547271
ENSMODG00000016240	OR13F1	0	0	0	0	0	0
ENSMODG00000016241		0	0	0	0	0	0
ENSMODG00000016242		0	0	0	0.14465789940187	0	0
ENSMODG00000016243	NCOA3	15.7812681142016	15.0451047909325	13.9051670121928	16.9389667438049	14.1093131285321	14.3060830836526
ENSMODG00000016244	ABI2	30.6940544061107	29.2041415906102	29.8119317156913	27.2164639442286	29.9471139312254	28.0839386844895
ENSMODG00000016245		0	0	0	0	0	0
ENSMODG00000016246	LAMB1	146.446600739638	141.745731105772	156.990481722907	148.490194698393	85.4320172395467	81.9838479446009
ENSMODG00000016247	SULF2	110.781150933857	113.746964740869	121.759990547578	23.6411711847212	62.0303887332658	64.7454676715343
ENSMODG00000016248	WDR49	0	0	0	0	0	0
ENSMODG00000016249		0	0	0	0	0	0
ENSMODG00000016250		0	0	0	0	0	0
ENSMODG00000016251		0	0	0	0	0	0
ENSMODG00000016253	SYNE1	10.1632789257845	9.54608866425342	10.286749789416	5.12717279097423	7.32883165779269	6.09533895529565
ENSMODG00000016254		0	0	0	0	0	0
ENSMODG00000016255	CYP20A1	51.564777142276	53.6144686744607	47.8178384814634	76.6734631233007	68.5429766249033	69.9687001490235
ENSMODG00000016256		0	0	0	0	0	0
ENSMODG00000016257		5.33615845616857	6.47696082630852	6.06583293592628	4.88534269490899	5.23473167497826	5.64701190860063
ENSMODG00000016258	PREX1	23.8987536891653	22.5668378738895	22.3986201564813	16.2407159456583	12.6623580374067	12.9192276775615
ENSMODG00000016259	SERPINI2	0	0	0	0	0	0
ENSMODG00000016264	BCHE	0.281293782861621	0.25325394127674	0.0820713035550421	0.0862162916780669	0.0236088078292265	0.055454962309118
ENSMODG00000016265	SLITRK3	0	0	0.166172965462845	0.0545517138710086	0	0
ENSMODG00000016266	ABCA1	10.9577728849871	10.8650699232322	12.4878598920621	48.2945327629715	26.3209127554058	23.8652379132137
ENSMODG00000016267	ARFGEF2	23.661862635942	22.831587684928	21.9265421094595	17.8905689985451	17.7312050422136	17.4862226194035
ENSMODG00000016268	NBEAL1	8.06485495649822	8.03160391810155	8.15339623432745	10.6022410094342	11.2867390049088	10.2802427771544
ENSMODG00000016269	CSE1L	71.457742318284	69.7083663208039	56.9023711735209	45.051922555454	47.2724401052028	48.4014856195129
ENSMODG00000016271		0	0.10757296787851	0.0732078351031266	0.0961314703034626	0.210591234167977	0
ENSMODG00000016272	CARF	0.639419131080255	0.587429333779744	0.639631768469231	1.46986041822868	1.04776554182994	1.08048593344274
ENSMODG00000016273	SI	0	0	0	0	0.0265968371362372	0
ENSMODG00000016274	SLC44A1	59.7186640600644	62.0930300837774	52.2989792817163	70.980145279591	58.2860089043277	54.4431792167548
ENSMODG00000016275		36.195841734754	35.830155565907	34.7556384636959	33.2819788989031	40.6040455194736	36.0461182762328
ENSMODG00000016276	STAU1	79.1185982188327	80.0940904322641	76.17512368784	77.9561368105069	76.7610136198339	71.7549765956802
ENSMODG00000016277	C7orf26	27.0849045282008	29.4975827429681	32.3586052659387	29.4093385185888	29.3040523444551	28.9333019932751
ENSMODG00000016278	ZDHHC4	5.92277871160531	6.44743989754117	5.75015428573022	5.44597905879469	5.33116420373886	4.46745949703089
ENSMODG00000016279	ICA1L	0.0604608942563225	0.0518419521186577	0.141122334243415	0.18531209759767	0	0
ENSMODG00000016281		0.220486743730909	0.756221908516768	0.128660038558344	1.18263230444747	1.29537182659578	0.724455166816751
ENSMODG00000016282	GRID2IP	0.0447541888309381	0.047967875413958	0.0914035214598609	0.120024788281956	0.131466668591222	0.117639374727708
ENSMODG00000016284	FAM117B	14.6438183528432	16.6644079373788	19.9760694216923	14.8623695083756	12.9066079690972	11.0703318219986
ENSMODG00000016285	DDX27	42.4326994094622	45.7882715443576	40.9210566256155	38.9222048516108	44.9915223615821	42.0742045745249
ENSMODG00000016286	OTOL1	0	0	0	0	0	0
ENSMODG00000016287	BMPR2	63.054526556049	57.4403825425379	76.3172601688095	55.8544256482292	48.0623673641386	42.8038321496163
ENSMODG00000016289	SLC5A11	0	0	0	0	0	0.0456653825260942
ENSMODG00000016290	ZNFX1	22.6337351524635	21.4726472020059	24.457752880105	29.0778254331919	26.1578878512764	25.4731976172367
ENSMODG00000016292		1.28341243047557	0.962899751387376	1.68503898462277	0.614632432302124	1.07715986924889	2.4247284967937
ENSMODG00000016294	NOP58	54.2170083656217	55.9192751355474	52.9259943264449	54.7691708747052	65.1598949446436	60.0476241361597
ENSMODG00000016295	KCNB1	0.0506344878490311	0.021708169610337	0.177279641818008	0.116395687693541	0.0424972027820968	0.066548066737514
ENSMODG00000016296	NMD3	18.2637954851147	18.3692135712312	20.9612834302865	23.0811284685213	25.0634931124757	22.6955390326066
ENSMODG00000016297	PPM1L	5.13153884619782	5.73335610115272	6.07952540092384	12.5110049048719	12.3985589116936	10.9339349282758
ENSMODG00000016298	PTGIS	1.15247326332927	2.24587180277772	1.52840825947131	16.4574009134137	11.9588937020009	11.6354692962268
ENSMODG00000016299	SUMO1	99.8612968558263	105.210620089754	92.9801317174719	113.612940131796	110.398426052603	108.500828393082
ENSMODG00000016300	ARHGAP17	50.2086886679627	48.639092101076	50.6160987040917	62.2837919971039	58.5754445649565	53.9215050609375
ENSMODG00000016301	B4GALT5	31.1517941771961	28.496513314525	28.7906941454809	27.8204438631434	26.1314076039201	25.5365093185958
ENSMODG00000016303	LCMT1	20.3765700132976	19.9087747122259	15.1790875925458	21.6300510265777	17.7892366993821	20.0063019024219
ENSMODG00000016304	SLC9A8	12.4248862334977	10.9943386882859	10.6224747727101	13.06306810885	12.6107591864677	11.9150733891166
ENSMODG00000016305	AQP8	0	0	0	0	0	0.0467653114508856
ENSMODG00000016307	SPATA2	7.71358793205773	8.53985435873065	9.18192257796885	7.72989728392176	6.24775340465585	6.79791970780324
ENSMODG00000016308	RNF114	54.1192884942505	57.4385547637818	46.2962430962634	51.5173901492485	54.2317772143894	54.3583380129778
