ensemble_geneid	gene_name	Horse_ESF1	Horse_ESF2
ENSECAG00000012510	NTRK3	0	0.0464412699024499
ENSECAG00000012511	RANBP10	17.2051912006267	14.4450266553132
ENSECAG00000012512	COX6A1	121.557172740739	227.577173938241
ENSECAG00000012514		4.5688779285927	6.12305812638148
ENSECAG00000012515	MRPL18	68.8187451174069	78.7106404547999
ENSECAG00000012516	EIF1	902.95124090904	649.831127725814
ENSECAG00000012518		5.78494628609164	9.27674334490136
ENSECAG00000012519		0	0
ENSECAG00000012520	SRD5A1	15.7807951575097	25.2415399930284
ENSECAG00000012521	XKR5	0.0385797321590198	0.898159712553074
ENSECAG00000012522	GNB3	0.856706475687455	2.18144605672214
ENSECAG00000012523	LYPLAL1	5.53748970221316	10.6989829454352
ENSECAG00000012524	FAM189A2	0	0
ENSECAG00000012525		13.5909990662993	13.8752142033065
ENSECAG00000012526	DNAJB9	297.695532944516	109.845200458136
ENSECAG00000012527		0	0
ENSECAG00000012528	CABP5	0	0
ENSECAG00000012530	LSAMP	0.177573686357671	0
ENSECAG00000012531	ACYP2	7.66571119144898	4.73195851579772
ENSECAG00000012532		0.413383904263655	0
ENSECAG00000012533	RSPH4A	0.034619273387156	0.0503723634375745
ENSECAG00000012534	SMAD9	23.208805136323	33.6107806246549
ENSECAG00000012537		0	0
ENSECAG00000012538	VPS9D1	2.48193735405616	1.84250690373943
ENSECAG00000012539	RASGRP3	0.250862662945861	0.958163704361195
ENSECAG00000012541	SLC38A4	166.97435404274	66.8835739458861
ENSECAG00000012542	COQ2	48.6212421513932	24.7884375863428
ENSECAG00000012543	SKI	72.5611945860557	63.0388722946528
ENSECAG00000012544	TTN	0	0.00104821485037024
ENSECAG00000012545	NUBP2	18.530900053702	16.2315579407416
ENSECAG00000012547	ENOSF1	3.58667783990093	5.34922190902246
ENSECAG00000012548	CEP112	10.5430504232127	12.9804573995143
ENSECAG00000012550	SUSD4	43.6588127312944	15.8268593020616
ENSECAG00000012551	PCP4	0	0
ENSECAG00000012552	DRC7	0.0586270729645321	0.0426523138371348
ENSECAG00000012553	HSF2	37.0823215914431	27.8143862782708
ENSECAG00000012554	GTPBP8	3.02574052148798	4.01410601277417
ENSECAG00000012555	ZDHHC12	11.1539923371504	10.110170581224
ENSECAG00000012556	ZC3H3	8.72503900061642	6.34763229474351
ENSECAG00000012558	A2M	0	0
ENSECAG00000012559	RAB7A	314.432887507265	278.820659815267
ENSECAG00000012560		0	0
ENSECAG00000012562	CAMSAP2	45.7355716872383	40.4452639107577
ENSECAG00000012563		0	0
ENSECAG00000012564	BTG4	0	0
ENSECAG00000012565	FSCN2	0	0
ENSECAG00000012566	ZNF596	9.32924795141763	8.65182281774131
ENSECAG00000012567	SLC35B4	10.3019523825518	12.607259483412
ENSECAG00000012568	CCDC33	0.0609266293129559	0.088650569885019
ENSECAG00000012569	TRAPPC3	59.1961053360244	69.7642207763704
ENSECAG00000012570	DAPK3	109.632785973121	71.007659121666
ENSECAG00000012571		20.1857629623634	24.6538856937627
ENSECAG00000012572		0.623849137468447	0.453862146834861
ENSECAG00000012573	DENND5B	13.9998064112206	13.9375411118796
ENSECAG00000012574	ANKRD40	73.296443286776	69.8214834227541
ENSECAG00000012575	ACADS	4.80959588363059	4.66543032506184
ENSECAG00000012577	HOXA10	23.6892451621266	23.0692846669033
ENSECAG00000012578	FAM219A	24.2485552465085	24.1172017426029
ENSECAG00000012581	CNR1	0	0
ENSECAG00000012582	PLCD4	2.93471016003772	2.37228624247613
ENSECAG00000012583		54.1874374048605	67.8340450302631
ENSECAG00000012584	GNG2	196.233741813986	127.281504452188
ENSECAG00000012586		37.7507553871464	29.4838353835251
ENSECAG00000012588	DTNBP1	17.8827586191474	14.747852236389
ENSECAG00000012589		22.5203040197123	17.2751279638618
ENSECAG00000012590	SPINK1	0	0
ENSECAG00000012591		0	0
ENSECAG00000012593	ATP2A1	3.51617443159572	1.60097772062531
ENSECAG00000012595	NTHL1	27.7072176613137	17.1530195445897
ENSECAG00000012596	GDF2	0	0
ENSECAG00000012597	EIF5	101.161697554759	241.92615308957
ENSECAG00000012598	MRTO4	42.8581337424747	54.9326996046507
ENSECAG00000012599	TRMT61A	11.3819248784068	4.40835964878902
ENSECAG00000012600	RTRAF	206.651914949101	193.4145077604
ENSECAG00000012601	CEP85L	4.48362542316423	4.85818321565527
ENSECAG00000012602	KANK4	0.0645045353967605	0
ENSECAG00000012603	MRPS6	40.684200364229	150.436574354807
ENSECAG00000012605	RNGTT	20.9016276128384	20.0151730436455
ENSECAG00000012606	EXOSC8	39.0389731800714	37.5140539988103
ENSECAG00000012607	ABTB1	23.6987895799934	14.406081923739
ENSECAG00000012608	TEX37	0	0
ENSECAG00000012609	NAA20	279.744418862032	246.481348972887
ENSECAG00000012611	TMEM71	0.435880987488957	7.23014749899638
ENSECAG00000012612	SH3BGRL	278.224094085519	270.056897201089
ENSECAG00000012614		0	0
ENSECAG00000012615	TREML1	0	0
ENSECAG00000012616	GRIN3A	0	0
ENSECAG00000012618	CD151	535.332627382592	558.874824507542
ENSECAG00000012619	CASP14	0	0
ENSECAG00000012620		69.158903732522	84.7846383304413
ENSECAG00000012621	DAPK2	0	0
ENSECAG00000012622	NPLOC4	97.7877647114793	81.2884692750793
ENSECAG00000012623	TUBG2	28.1396885188168	62.1538995527351
ENSECAG00000012624	POLD3	6.42541868914555	23.65543254996
ENSECAG00000012625		0	0
ENSECAG00000012627	MRC2	357.856111322978	326.800024355993
ENSECAG00000012628	EPB41L4A	0.0713425248832712	0.103806095286431
ENSECAG00000012629	MASTL	0.891927605104929	19.8103626619636
ENSECAG00000012630	EDF1	229.80307758155	224.226093323592
ENSECAG00000012631	SLC6A16	0.0776660668615953	0
ENSECAG00000012632		0	0
ENSECAG00000012633	CEACAM16	0	0
ENSECAG00000012634	CEP78	2.610783280579	18.2448893092208
ENSECAG00000012635	BRAT1	5.30060461103028	5.43893060042799
ENSECAG00000012637	LENG1	23.4696592934755	16.8197796511172
ENSECAG00000012639	NOP2	16.8391562503046	22.1746457294537
ENSECAG00000012640	DYNAP	0	0
ENSECAG00000012641	NPHS1	0	0
ENSECAG00000012643	DHRS2	0	0
ENSECAG00000012644		18.4731621926077	21.2942644650732
ENSECAG00000012645	SPAG6	2.28243135267136	1.24538425820256
ENSECAG00000012646	SYNJ2	21.7578420080865	27.9054271976901
ENSECAG00000012647	ODF1	0	0
ENSECAG00000012649	FMO3	0	0.0654251574239123
ENSECAG00000012650	KY	0	0
ENSECAG00000012651		0	0
ENSECAG00000012652	CHDH	1.59108962634663	0.405141818088424
ENSECAG00000012653	DYRK4	0	0
ENSECAG00000012654	EMC10	52.8677485718983	37.1460952620407
ENSECAG00000012655	CYSTM1	79.8255171693616	115.882163080104
ENSECAG00000012656	BBOX1	0	0
ENSECAG00000012657	USP48	38.7593400527716	45.351681694123
ENSECAG00000012658	C19orf70	59.4075090102611	57.6267945953104
ENSECAG00000012659	PRKAG2	8.92987087358214	14.6320977236814
ENSECAG00000012660	HLA-DRA	0.0898240726553638	0
ENSECAG00000012661		0	0
ENSECAG00000012662	SEMA3A	16.3944026558359	32.0217775839112
ENSECAG00000012663	CCND2	67.9322781358781	100.392527028408
ENSECAG00000012664	HDHD2	33.6183117986661	39.5928412086418
ENSECAG00000012666	PSIP1	97.662873974936	108.065309634801
ENSECAG00000012667	RBFOX1	1.56674924629389	0.932596331665023
ENSECAG00000012668	PTPRF	24.4718811349431	16.012068323739
ENSECAG00000012669	TANC2	22.5009104063994	18.7365655769291
ENSECAG00000012670	ANXA2	1056.63329324555	2275.26635548681
ENSECAG00000012671	PRTG	22.9976726965575	17.4290569502732
ENSECAG00000012673	SLC22A8	0	0
ENSECAG00000012674	APTX	33.1693960926231	35.0141422856194
ENSECAG00000012675	MGME1	34.098780137742	34.0495275810391
ENSECAG00000012676		0.174183120825881	0.144824620317433
ENSECAG00000012677		121.002785023333	265.614896459409
ENSECAG00000012679	RIF1	22.9788003154387	22.6315532431541
ENSECAG00000012680	N4BP2L1	24.7832596271597	15.6729764930893
ENSECAG00000012681	AMOTL1	17.9636852603793	24.9071415180163
ENSECAG00000012682	NFU1	19.8594351995942	22.7589821905391
ENSECAG00000012683		0	0
ENSECAG00000012684	SWSAP1	2.83649983320063	2.8006104936761
ENSECAG00000012685	SLC10A6	1.28774999904442	1.17107835863469
ENSECAG00000012686	SNCAIP	0	0
ENSECAG00000012688	TAF12	25.9177773683688	27.9064025407165
ENSECAG00000012690	HMX2	0.0908858229231625	0.13224233947367
ENSECAG00000012692	FAM81A	0.633703897194767	3.01207359370872
ENSECAG00000012693	LONRF1	25.1012196273822	25.4368273017984
ENSECAG00000012695	DBX2	0	0
ENSECAG00000012696		0	0
ENSECAG00000012697	C2H1orf158	0	0
ENSECAG00000012698	PAPD4	57.04910506649	41.9119223216198
ENSECAG00000012699	KDELR1	191.455645247653	189.043858000366
ENSECAG00000012700	JADE3	1.48095160288617	0.611508954474567
ENSECAG00000012701	TRA2B	118.850157512339	166.07272095575
ENSECAG00000012702	PPBP	0	0
ENSECAG00000012703	ECHS1	150.699386856538	137.080853305851
ENSECAG00000012705	HEBP2	54.1556269607438	72.4777676139667
ENSECAG00000012706	NGRN	118.634682348687	118.23520529185
ENSECAG00000012707	LEMD2	70.2446426948689	47.0988438833231
ENSECAG00000012708	DNAJC8	126.429542588217	152.945798392662
ENSECAG00000012710	C23H9orf153	0	0
ENSECAG00000012711	PTF1A	0	0
ENSECAG00000012712	PNPLA6	23.7651245570384	14.2857069795782
ENSECAG00000012713	CHERP	22.5524209009723	17.6482058447778
ENSECAG00000012715		0.150763541555099	0.438733408607686
ENSECAG00000012716	RAB42	7.91508593162867	23.0335039518974
ENSECAG00000012717		0	0
ENSECAG00000012718	STX12	39.0774335622513	33.3642460139623
ENSECAG00000012719	ALOX12B	0.0732280058981268	0.0532747710452365
ENSECAG00000012720	YIPF2	67.4576390332982	40.126557551178
ENSECAG00000012722	SPATA17	0	0
ENSECAG00000012723	MLLT10	15.6706292577215	15.5976359347981
ENSECAG00000012724	MAP3K4	21.5160116637508	18.107885516353
ENSECAG00000012725	RNF10	250.727590357252	202.912124931508
ENSECAG00000012726	MRPL14	49.8232579534729	57.7998610551863
ENSECAG00000012727	TNFAIP1	47.7637675239091	62.9463732904907
ENSECAG00000012728		0.33503009234429	0
ENSECAG00000012730		12.2224451896526	15.3751191673603
ENSECAG00000012731	CCDC130	10.5754037644037	6.51710791427224
ENSECAG00000012732	HDAC10	17.0865347095779	18.0357297809331
ENSECAG00000012733		0	0
ENSECAG00000012734	BAIAP2L1	25.8356639283167	30.7774129110641
ENSECAG00000012735	ZSCAN20	4.29032791667268	5.11035618313154
ENSECAG00000012736	STAG3	0.501725325891722	0.273761058389088
ENSECAG00000012738	COTL1	213.567609293809	143.947202621054
ENSECAG00000012739	ASB14	0.0356629898853989	0
ENSECAG00000012740		0	1.28594274937116
ENSECAG00000012742	CXCL6	71.8373779014806	210.307281275459
ENSECAG00000012743	ANO6	377.629981138387	431.120052124085
ENSECAG00000012744	ADAM12	44.498987048639	78.2698673659428
ENSECAG00000012745	MSANTD2	7.5787647441588	7.43255924308636
ENSECAG00000012746	STAR	0.448719500611198	0.230436702769975
ENSECAG00000012747		0	0
ENSECAG00000012748	CRTC1	10.3870367509447	7.06527029512502
ENSECAG00000012749		0	0.0589136488650995
ENSECAG00000012750	SLC6A6	4.92965642115567	1.97373398752085
ENSECAG00000012751	CCKBR	0.0509876698892135	0.0741890047711585
ENSECAG00000012752	EPHA4	72.8197821257915	57.3925955030957
ENSECAG00000012753	USH2A	0	0.0158370696386959
ENSECAG00000012754		0.933535836780674	3.70453705942968
ENSECAG00000012755	TSPAN4	79.4912647456588	75.0633442672346
ENSECAG00000012756		0	0
ENSECAG00000012757		0.0935394235924527	0
ENSECAG00000012758	ZNF212	4.50800866348518	4.27461601667255
ENSECAG00000012759	PLPPR2	6.02042330370362	3.75426238909015
ENSECAG00000012760	LUC7L3	42.1153028896597	65.4958428955381
ENSECAG00000012762		0	0
ENSECAG00000012764	C10H19orf47	27.3317811076912	17.1894378450185
ENSECAG00000012765	HSD17B13	0	0
ENSECAG00000012766		0	0
ENSECAG00000012767	C11orf52	1.7881257254212	2.02361533426997
ENSECAG00000012768		0	0
ENSECAG00000012769	ERLEC1	122.934074704085	118.134364530725
ENSECAG00000012770	ALDH9A1	46.3079617386778	38.4318789447052
ENSECAG00000012771	ALOXE3	13.1404527904811	12.4537467095112
ENSECAG00000012772		0	0
ENSECAG00000012773		2.45618936449831	2.79692547987675
ENSECAG00000012775	PRSS55	0.165175953153863	0
ENSECAG00000012776	RLF	19.5922492689068	17.6534616561975
ENSECAG00000012777	MPHOSPH8	49.9071828388641	49.9111867920726
ENSECAG00000012778	SYCE3	0	0.804870641689707
ENSECAG00000012779	IK	100.917345628252	70.3677349776728
ENSECAG00000012780	CBX3	166.940062094668	220.298377565199
ENSECAG00000012781	WDR24	11.8241418902705	10.1147790907107
ENSECAG00000012782	MICU3	9.43487969729992	4.38733408607686
ENSECAG00000012783		0	0
ENSECAG00000012784	ZMAT3	175.766022718275	78.831153080002
ENSECAG00000012785		0	0
ENSECAG00000012786	STOX2	23.4810929710908	8.80409361873716
ENSECAG00000012787	GAPVD1	30.5342703605857	22.8920741150874
ENSECAG00000012788	TTLL1	16.4964780370499	42.0052584926996
ENSECAG00000012789	AQP9	0	0
ENSECAG00000012790		3.12363212659488	3.49615684983676
ENSECAG00000012791	GBP6	5.17447107923403	1.0587730523171
ENSECAG00000012792	MIF	216.044155048361	435.004174634321
ENSECAG00000012793	CPT1B	3.2407931535902	1.43313536985117
ENSECAG00000012794	LYAR	13.2557692933978	30.4450798272646
ENSECAG00000012795		0	0
ENSECAG00000012796	ABCB9	1.01996151072351	1.48408290768996
ENSECAG00000012797	RXFP3	0.0857184015529473	0.374170632758375
ENSECAG00000012799	COL8A2	3.36128551662779	3.244856798843
ENSECAG00000012800	NUP88	58.2664701351202	50.4665238231231
ENSECAG00000012801	KBTBD3	1.34893695075674	1.6823611908964
ENSECAG00000012802		0	0
ENSECAG00000012803	IL12B	0	0
ENSECAG00000012804	DENND5A	93.9998960237906	88.406515295499
ENSECAG00000012805		0	0.137104190189749
ENSECAG00000012808	MRAP	0	0
ENSECAG00000012810	TNKS2	54.513054612374	42.1089224131995
ENSECAG00000012811		0	0
ENSECAG00000012812	SYBU	0.0379794547754874	0.221046222167825
ENSECAG00000012813	TSEN2	4.76497728519627	4.01811829502852
ENSECAG00000012814	TM4SF20	0.109529068650945	0.159368973212173
ENSECAG00000012815	TNPO3	55.3789872445976	51.3866873638776
ENSECAG00000012816	PTPMT1	31.2316736954189	30.7283108814424
ENSECAG00000012817		0	0
ENSECAG00000012818		2.08723993333944	32.8325808348675
ENSECAG00000012819	KRT26	0	0
ENSECAG00000012820		0.0581174649984902	0
ENSECAG00000012821	ELOF1	65.4513127096991	72.735472534453
ENSECAG00000012822	EIF3K	374.605186971892	359.945663090276
ENSECAG00000012823	GRB7	0	0.0647811344498557
ENSECAG00000012824	DPH2	8.4218710158062	3.51064654667494
ENSECAG00000012825	ARHGAP24	17.4054443471253	30.7661802786075
ENSECAG00000012826	CDO1	1.04713199095544	3.70021269710359
ENSECAG00000012828	BSX	0	0
ENSECAG00000012829	HDLBP	653.353735842099	561.013956790318
ENSECAG00000012830		15.2487388250624	3.17996695385631
ENSECAG00000012831	CACNG7	0.949251928307888	0.125563433440302
ENSECAG00000012832	SYT1	1.65962919395314	6.18430482520258
ENSECAG00000012834	RRNAD1	17.2828766162935	8.34060737271231
ENSECAG00000012835		0	0
ENSECAG00000012836	ZNF558	10.2897973805086	7.3482442820999
ENSECAG00000012837	NRF1	9.61600308490784	8.2039401318247
ENSECAG00000012838	EPB41L2	68.0338093829798	82.3240187974073
ENSECAG00000012839	TMC4	0.290422686281107	0.581042120465065
ENSECAG00000012840	PPP1R37	30.5194304390768	18.2607959257646
ENSECAG00000012841	PAIP2B	4.80558788706387	6.7009672955327
ENSECAG00000012842	TTC7B	17.2403414867863	12.4969010803004
ENSECAG00000012843	PAG1	21.812964964498	27.1399777023018
ENSECAG00000012844		90.1149027050976	62.384487375643
ENSECAG00000012845	MAPRE2	76.4176920446063	121.714875688513
ENSECAG00000012846	PHOX2B	0	0
ENSECAG00000012847	TTC5	8.11482505480092	10.8862368977122
ENSECAG00000012848	IPO8	22.6924887947503	25.4742653322212
ENSECAG00000012849	KRT39	0	0
ENSECAG00000012850	HOXB6	1.1783817041123	1.71459033248671
ENSECAG00000012851	ZFR	79.6742698448348	50.3545417666106
ENSECAG00000012852	LGB2	0	0
ENSECAG00000012853	SP6	0.982058531390392	1.42893262682921
ENSECAG00000012854	SIPA1	16.9947613297586	11.7995293682174
ENSECAG00000012855		0	0
ENSECAG00000012857		0	0
ENSECAG00000012858	RASL11A	10.4417712113913	22.8664963786639
ENSECAG00000012859	SP2	6.35518746130337	7.17862330886588
ENSECAG00000012860		0	0
ENSECAG00000012861	TBX3	375.789808691058	207.514533837578
ENSECAG00000012862	LYN	4.80558788706387	4.1538497225879
ENSECAG00000012863	ITGA8	180.312620814831	71.3495956542883
ENSECAG00000012864	ZNF530	2.26273294964814	2.59590140746258
ENSECAG00000012865	LPAR3	0	0
ENSECAG00000012866	VPS37C	15.0164885676749	6.16502212743844
ENSECAG00000012867	MIER3	18.0245963995353	13.7161451623627
ENSECAG00000012869		0.768894061929322	1.24307799105225
ENSECAG00000012870	NEURL1	0.305723285062103	0
ENSECAG00000012871	UPK1A	3.03843976174455	1.35087509455876
ENSECAG00000012872	SSX2IP	2.1170666509586	6.87512408460661
ENSECAG00000012873	PADI3	0	0
ENSECAG00000012874	AP1G1	34.8912261727147	40.3864639887965
ENSECAG00000012875	GATAD2A	49.113664935327	40.8860723123864
ENSECAG00000012876		369.496313094299	155.578979818397
ENSECAG00000012877	SMPD1	80.6211053735845	54.5363176235156
ENSECAG00000012878	PNPLA8	36.4519940864396	30.9276546952526
ENSECAG00000012879	VIRMA	37.7477160182653	45.9878610584331
ENSECAG00000012880	RNF166	37.3120168700882	31.2169845587393
ENSECAG00000012881	NME6	13.1678863301029	10.5847718759297
ENSECAG00000012882		216.17356307763	215.672717412228
ENSECAG00000012883	CEBPE	0	0
ENSECAG00000012884	CLTA	172.780678149906	186.306151881447
ENSECAG00000012886	SPG21	37.6722438379286	49.194763463554
ENSECAG00000012887	CPZ	70.2158315340171	54.3300540499688
ENSECAG00000012889	TMEM108	1.61193723675221	2.57997318898123
ENSECAG00000012890	DDX54	24.8773393315032	31.8627180691284
ENSECAG00000012891	ARPC4	135.069817407626	185.41043092134
ENSECAG00000012892	SCG2	0	0
ENSECAG00000012894	STAU1	232.78721796245	162.67682056116
ENSECAG00000012896	CDC37	130.577096832858	107.558958804974
ENSECAG00000012898	PNLDC1	0.100904732536776	0
ENSECAG00000012899	ESCO2	0.400883243967815	13.1825893316453
ENSECAG00000012900	MSN	292.788115383536	423.564901556061
ENSECAG00000012901	AK5	0.179333891995046	0.652344135247269
ENSECAG00000012902	CHMP6	72.7481455362668	66.0817581959493
ENSECAG00000012903	WDR76	10.115806004866	35.3118171628859
ENSECAG00000012904		0	0
ENSECAG00000012905	FNBP1	52.5453582122179	53.31840535987
ENSECAG00000012906	CLEC4A	0.324427874232051	0.472054933311215
ENSECAG00000012907	SLC9B1	0.0997268562814066	0.0725531901394133
ENSECAG00000012908	NOL9	22.6274538225254	29.8338717853275
ENSECAG00000012909		0	0
ENSECAG00000012910		0.365042158337515	0.251597494441863
ENSECAG00000012911		0	0
ENSECAG00000012913	SLAMF7	0	0
ENSECAG00000012914	RAB22A	61.450582228264	50.5441751184127
ENSECAG00000012915	KCTD13	21.9463229736428	8.88269800643401
ENSECAG00000012918	ZNF704	15.3480791431837	9.53990086158117
ENSECAG00000012919	RP1L1	0.0160186262902503	0
ENSECAG00000012920	TAPBPL	27.4605022118256	11.3511586033825
ENSECAG00000012921	ALPK2	0.01151556180813	0.117289072092916
ENSECAG00000012922	KLHL14	0	0
ENSECAG00000012923	C5H1orf54	2.71374374799178	2.96145050809759
ENSECAG00000012924	AIRE	0	0
ENSECAG00000012925		24.4487051949572	22.4785162991275
ENSECAG00000012927	KIAA0319L	28.4691894808291	20.3831183958383
ENSECAG00000012928		0	0
ENSECAG00000012929	STOM	39.8946176132449	30.3026897705576
ENSECAG00000012930	ALOX5	0	0
ENSECAG00000012932	USP24	78.1016265608631	48.0086996784198
ENSECAG00000012933		1.58898887654898	1.0275730810095
ENSECAG00000012934		0	0
ENSECAG00000012935	NRL	0.0725371756537371	0.105544357730983
ENSECAG00000012936		0	0
ENSECAG00000012937	OLFML1	11.0995205790397	28.6299458570052
ENSECAG00000012938	ARRDC5	0	0.108829785209059
ENSECAG00000012939	CBX7	10.9258518760269	4.75440187813272
ENSECAG00000012940	NLGN1	0	0
ENSECAG00000012941	JMJD1C	19.9115604026972	20.4533813123837
ENSECAG00000012942		0	0
ENSECAG00000012943	MTERF3	18.2713206620245	17.8634221053135
ENSECAG00000012944	UBXN8	32.2525666765104	41.2246721946323
ENSECAG00000012945	TPST2	14.6149618465481	19.994757166274
ENSECAG00000012946	CYP7A1	7.56154502378697	4.12587617555092
ENSECAG00000012947		0	0
ENSECAG00000012948	LDB1	128.634722744579	112.863154225267
ENSECAG00000012950	VTI1A	9.84900690681226	16.4477131567839
ENSECAG00000012951	MINPP1	47.3434770252375	35.2798142454894
ENSECAG00000012952	KMT5B	27.9546292426937	16.583540455927
ENSECAG00000012953	PPFIBP2	1.32095252130049	3.73527811250725
ENSECAG00000012954	ORAI1	37.5070274112439	50.4305624012683
ENSECAG00000012955	CD163L1	8.67111956532593	14.0518971196157
ENSECAG00000012956	DCPS	17.821096014831	20.1796866397754
ENSECAG00000012957	RHAG	0	0
ENSECAG00000012958		0	0
ENSECAG00000012959	BPIFB3	0	0
ENSECAG00000012960	IRAK2	13.4142316637084	6.05535101264952
ENSECAG00000012961	HSPG2	119.907189449748	81.0357543853163
ENSECAG00000012962	SAMD12	2.28265424635478	5.24423527475513
ENSECAG00000012963	TBCEL	10.6565180739765	6.67507386122449
ENSECAG00000012964	SPO11	0	0
ENSECAG00000012966	AAAS	8.76504517549316	35.0404885176054
ENSECAG00000012967	PRKAA2	1.46895699604866	1.09922835453546
ENSECAG00000012968	UBFD1	63.5342479503082	73.1068211433718
ENSECAG00000012970	FAF2	65.3304976716885	49.0544041422351
ENSECAG00000012972		0	0
ENSECAG00000012973		4.82510116382128	1.48673779660926
ENSECAG00000012974		0	0
ENSECAG00000012975	C2H8orf74	0	0
ENSECAG00000012976	REXO1	16.5977977014934	9.61603236704429
ENSECAG00000012977	AEBP2	56.3376583694404	73.6088051525747
ENSECAG00000012978	NECAP1	41.7800882966914	41.4359330351159
ENSECAG00000012979	SUCLG1	110.242701345708	137.251188497388
ENSECAG00000012980	TRNAU1AP	23.9102306798573	22.8758122314949
ENSECAG00000012981	TSHB	0	0
ENSECAG00000012982	MAGI3	9.83444714356997	14.859860980748
ENSECAG00000012983	NYAP1	0.487027117611632	0.75293322498501
ENSECAG00000012984	FSD1L	1.50865546657325	1.96806664347808
ENSECAG00000012985	CUEDC1	26.9676214028707	21.3099084180211
ENSECAG00000012986	BTBD7	22.6660350573473	22.5010075493884
ENSECAG00000012987	DIXDC1	22.522633375202	15.5710988449375
ENSECAG00000012988	UCHL5	81.6792380542022	101.48407205658
ENSECAG00000012990	CALCRL	18.914498384458	11.6105554833915
ENSECAG00000012991		0	0
ENSECAG00000012993	JAG1	26.243084206776	11.5613117390492
ENSECAG00000012997	SERPINA10	0	0
ENSECAG00000012998	APH1A	59.2602317289364	51.4755611168425
ENSECAG00000012999	SUGT1	48.6623201717942	68.8803062729319
ENSECAG00000013000		0	0
ENSECAG00000013002	C1GALT1	42.4783627528083	42.590137297926
ENSECAG00000013003	ZC3H10	9.06067650442803	6.88069930259449
ENSECAG00000013004	ADCY4	0.678236455686574	1.38160388302871
ENSECAG00000013006	PINLYP	0.125023424704146	0
ENSECAG00000013008		0	0
ENSECAG00000013009	KIF26B	1.15267375545837	0.264818571551936
ENSECAG00000013010	SYCP1	0.362219900695502	0.718696054785788
ENSECAG00000013011	FAT1	67.6217720300797	58.6698308040705
ENSECAG00000013014		0	0
ENSECAG00000013016	TMEM82	0	0.266057120559043
ENSECAG00000013018		0	0
ENSECAG00000013019	CCDC34	24.3510917661363	33.3689590874401
ENSECAG00000013020	RLN	0.191983536062282	0.55868673755229
ENSECAG00000013021	MOBP	0	0
ENSECAG00000013022	ACTC1	0.172526715466691	0.0836776508563514
ENSECAG00000013023		0	0
ENSECAG00000013024		4.45527400370775	3.06703354801986
ENSECAG00000013025		2.90337601509595	3.93317645607247
ENSECAG00000013026		0.371340882182514	2.63800925942629
ENSECAG00000013027	PAG	0	0
ENSECAG00000013028	PSMA8	0.522549362476521	0.760329256664075
ENSECAG00000013029	CADM2	0	0
ENSECAG00000013032	AASDHPPT	94.0317271632396	57.7126787450888
ENSECAG00000013034		0	0
ENSECAG00000013035	ENPP1	0.160520680987192	0.622836571718344
ENSECAG00000013036	MCAM	91.0597294497136	18.5266431359656
ENSECAG00000013037	ALDOC	62.8063639128954	137.224156356717
ENSECAG00000013038		9.9838363316455	12.7110048860409
ENSECAG00000013039	SPTBN5	0	0
ENSECAG00000013040	MANEA	48.3244938718481	51.6296809781492
ENSECAG00000013041	ETF1	153.550653911059	133.190089320487
ENSECAG00000013042	ENTPD6	10.4313855229027	9.3026843094208
ENSECAG00000013044		0	0
ENSECAG00000013045	WASHC3	35.7733188933688	39.3766547922063
ENSECAG00000013046	ZBTB21	26.4402305880599	15.1956569370453
ENSECAG00000013047		4.4550780684456	6.10099627511976
ENSECAG00000013048	TTC32	17.1511340846666	16.7075321670557
ENSECAG00000013049	BPHL	70.3074336783648	57.8974457311546
ENSECAG00000013050	ITM2B	975.2858673319	895.016153559826
ENSECAG00000013051	SYNJ2BP	36.8961423763508	28.9978963937531
ENSECAG00000013052	CERS3	0	0
ENSECAG00000013053	TOP2A	3.53975116458974	103.446763894061
ENSECAG00000013054		32.960721058376	57.9643684076865
ENSECAG00000013055	TMEM63B	27.947510240514	26.5204523113418
ENSECAG00000013056		0	0
ENSECAG00000013057	MREG	1.07621252836254	5.91573662927378
ENSECAG00000013058	PBX1	58.5261541552435	50.625913713947
ENSECAG00000013059	NAT9	7.31321577227697	6.24793126393666
ENSECAG00000013060		0	0
ENSECAG00000013061	CA10	0	0
ENSECAG00000013062		811.191432500302	919.705431782927
ENSECAG00000013063		0	0
ENSECAG00000013066	ZCCHC14	27.9726143675783	21.5622008359701
ENSECAG00000013068	NPSR1	0	0
ENSECAG00000013070	DAGLB	9.85284943961859	8.00667255360458
ENSECAG00000013071	ZNF740	23.6645343227302	15.0865361685512
ENSECAG00000013072	MSRB2	2.80325960078539	1.55384748881225
ENSECAG00000013073	ZBTB10	36.7611062151857	26.609560210278
ENSECAG00000013074	FPGS	4.26689268551659	4.40802905817788
ENSECAG00000013075	CASKIN1	0.491180568500089	0.0857623757722369
ENSECAG00000013076		0	0.292488939072199
ENSECAG00000013077	PACSIN1	0	0
ENSECAG00000013078	STXBP1	69.6356886275697	43.5836112513054
ENSECAG00000013079	USP54	8.57980543443684	9.33033461014735
ENSECAG00000013080	HYOU1	256.01450513374	166.012201365708
ENSECAG00000013081	MMP9	21.9581839080809	26.2780905551149
ENSECAG00000013082	RNF112	0	0
ENSECAG00000013084	ARL8B	91.773794348375	63.8139105345153
ENSECAG00000013085		0	0.0675585864703642
ENSECAG00000013086	ZNF691	5.43428885874876	4.29002103680114
ENSECAG00000013087		564.950936101303	547.591791957069
